cliente_id,centro_id,fecha,hora,tipo_acceso,clase_asistida,duracion_entrenamiento_min
35,4,2024-06-18,12:00,Tarjeta,Boxing,114
35,4,2025-02-26,21:00,Torniquete,CrossFit,49
35,4,2024-07-29,09:00,Tarjeta,Stretching,77
35,4,2025-09-20,11:00,QR,Boxing,87
35,4,2024-05-26,17:00,App,Body Pump,31
35,4,2023-11-14,18:00,Torniquete,,37
35,4,2023-09-24,08:00,App,,106
35,4,2024-11-10,17:00,Tarjeta,Zumba,83
35,4,2026-02-15,08:00,Tarjeta,Yoga,63
35,4,2025-05-19,20:00,Tarjeta,,60
35,4,2025-12-05,19:00,Tarjeta,Pilates,86
35,4,2024-08-28,12:00,QR,Zumba,58
35,4,2026-04-25,19:00,QR,Yoga,110
35,4,2024-08-22,12:00,Tarjeta,CrossFit,32
35,4,2026-03-08,20:00,Tarjeta,CrossFit,79
35,4,2025-09-18,21:00,Torniquete,,36
35,4,2024-07-08,20:00,Torniquete,Natación,63
35,4,2026-03-19,17:00,Tarjeta,,112
35,4,2026-03-21,10:00,Torniquete,Yoga,56
35,4,2024-06-27,09:00,Tarjeta,,110
35,4,2025-02-23,19:00,Tarjeta,Body Pump,50
35,4,2023-10-28,20:00,App,,106
35,4,2024-10-01,19:00,Tarjeta,Funcional,88
35,4,2023-11-25,21:00,Torniquete,Body Pump,76
35,4,2024-11-09,18:00,Torniquete,Funcional,41
35,4,2025-07-04,21:00,Tarjeta,Stretching,106
35,4,2025-12-28,11:00,QR,,100
35,4,2025-07-03,17:00,Torniquete,Spinning,114
35,4,2025-10-25,19:00,App,CrossFit,119
35,4,2025-12-10,09:00,App,Natación,95
35,4,2025-06-08,17:00,QR,Natación,32
35,4,2025-08-26,07:30,App,Natación,99
35,4,2023-07-11,10:00,Torniquete,Body Pump,93
35,4,2023-10-29,07:30,App,,107
35,4,2026-02-24,18:00,QR,Pilates,119
35,4,2024-06-06,07:30,QR,,82
35,4,2026-01-19,17:00,Tarjeta,,76
35,4,2024-08-23,18:00,App,Pilates,58
35,4,2024-06-18,11:00,App,,99
35,4,2024-09-19,18:00,Tarjeta,,33
35,4,2024-01-29,09:00,Torniquete,,115
35,4,2025-09-06,08:00,App,Stretching,58
35,4,2025-03-17,11:00,App,Boxing,86
35,4,2023-07-29,19:00,Tarjeta,Yoga,77
35,4,2025-06-10,11:00,Tarjeta,Zumba,92
35,4,2025-08-26,12:00,QR,,93
35,4,2025-01-14,12:00,QR,,76
35,4,2024-09-23,07:00,Tarjeta,,49
35,4,2023-08-13,09:00,Torniquete,,31
35,4,2025-11-03,18:00,QR,,117
35,4,2026-04-03,18:00,Torniquete,Boxing,91
35,4,2024-10-03,12:00,QR,Body Pump,33
35,4,2024-08-18,18:00,Torniquete,,31
35,4,2024-09-25,18:00,Torniquete,Yoga,30
35,4,2023-05-18,20:00,Tarjeta,Funcional,106
35,4,2023-10-09,10:00,QR,Funcional,85
35,4,2026-01-31,19:00,App,Funcional,98
35,4,2023-06-16,12:00,Tarjeta,CrossFit,79
35,4,2024-11-14,12:00,QR,CrossFit,58
35,4,2025-03-20,10:00,Tarjeta,Funcional,65
35,4,2024-03-28,09:00,App,Funcional,103
35,4,2025-09-13,08:00,Tarjeta,Pilates,94
35,4,2025-11-20,19:00,Torniquete,Body Pump,30
35,4,2025-07-06,09:00,Tarjeta,Zumba,56
35,4,2023-06-13,20:00,Tarjeta,CrossFit,66
35,4,2024-10-09,07:00,QR,Pilates,44
35,4,2024-11-26,07:00,QR,,30
35,4,2025-02-10,17:00,App,,83
35,4,2026-05-19,19:00,Tarjeta,,102
35,4,2024-02-19,08:00,Torniquete,Zumba,75
35,4,2023-10-20,17:00,App,Natación,78
35,4,2026-06-10,19:00,QR,Stretching,44
35,4,2023-05-29,07:30,Tarjeta,,68
35,4,2023-10-24,21:00,App,Natación,85
35,4,2024-06-25,09:00,Tarjeta,,97
35,4,2023-07-29,11:00,Tarjeta,,68
35,4,2023-09-10,21:00,QR,,76
35,4,2023-12-28,07:30,App,Yoga,110
35,4,2023-07-12,10:00,QR,Zumba,106
35,4,2024-05-04,07:30,Tarjeta,CrossFit,102
35,4,2024-09-25,08:00,QR,Funcional,62
35,4,2023-11-08,17:00,Tarjeta,Zumba,60
35,4,2024-01-26,20:00,App,Yoga,48
35,4,2025-04-13,18:00,QR,Boxing,88
35,4,2024-01-14,11:00,Tarjeta,Yoga,109
35,4,2026-01-27,18:00,Tarjeta,Body Pump,77
35,4,2023-10-07,19:00,App,Pilates,53
35,4,2026-04-21,20:00,Torniquete,Spinning,71
35,4,2026-06-17,11:00,QR,Body Pump,44
35,4,2024-01-27,09:00,Tarjeta,Body Pump,100
35,4,2024-06-26,10:00,Torniquete,Body Pump,102
35,4,2026-02-25,19:00,App,Zumba,68
35,4,2025-06-29,10:00,Tarjeta,Pilates,114
35,4,2023-11-24,07:30,App,CrossFit,108
35,4,2025-03-20,09:00,Torniquete,,82
35,4,2024-08-23,09:00,App,Body Pump,54
35,4,2024-06-18,19:00,Tarjeta,Body Pump,104
35,4,2023-06-29,07:00,Tarjeta,,50
35,4,2023-09-15,08:00,Torniquete,Stretching,81
35,4,2026-07-12,18:00,Tarjeta,Boxing,92
35,4,2024-09-14,20:00,Tarjeta,Boxing,113
35,4,2023-06-08,08:00,Tarjeta,CrossFit,89
35,4,2024-02-23,09:00,Torniquete,Stretching,90
35,4,2023-12-22,09:00,App,Natación,79
35,4,2024-03-21,07:00,Tarjeta,,102
35,4,2023-09-25,18:00,QR,Body Pump,31
35,4,2026-03-21,20:00,QR,Zumba,76
35,4,2026-04-09,17:00,App,Stretching,81
35,4,2025-08-25,19:00,Torniquete,,40
35,4,2026-06-07,17:00,App,,53
35,4,2025-09-13,12:00,QR,Pilates,87
35,4,2023-08-19,08:00,QR,Zumba,79
35,4,2025-03-13,07:00,QR,Stretching,68
35,4,2026-02-02,21:00,QR,Natación,93
35,4,2025-11-07,07:30,Tarjeta,Funcional,70
35,4,2025-05-22,19:00,Tarjeta,Pilates,65
35,4,2024-10-04,18:00,Torniquete,,105
35,4,2023-06-06,17:00,Torniquete,Boxing,115
35,4,2023-09-21,10:00,Torniquete,Funcional,72
35,4,2024-10-05,09:00,Torniquete,Body Pump,55
35,4,2024-05-01,11:00,Tarjeta,Pilates,85
35,4,2023-08-09,09:00,QR,Spinning,88
35,4,2026-05-24,11:00,Torniquete,,54
35,4,2026-04-10,12:00,Tarjeta,Funcional,53
35,4,2026-03-02,08:00,Torniquete,Body Pump,79
35,4,2023-06-17,09:00,Tarjeta,,33
35,4,2025-07-02,17:00,QR,CrossFit,87
35,4,2023-05-29,08:00,Torniquete,Zumba,103
35,4,2025-07-28,10:00,Torniquete,CrossFit,90
35,4,2025-12-13,17:00,App,Spinning,84
35,4,2025-06-14,19:00,Torniquete,Boxing,77
35,4,2023-07-22,09:00,Torniquete,Natación,101
35,4,2025-01-24,20:00,App,Natación,96
35,4,2025-11-01,12:00,Tarjeta,Pilates,55
35,4,2023-07-11,12:00,Tarjeta,Body Pump,115
35,4,2024-03-17,07:00,Tarjeta,Funcional,91
35,4,2024-06-12,11:00,QR,Funcional,61
35,4,2024-09-11,10:00,Torniquete,,30
35,4,2024-09-28,21:00,Tarjeta,Funcional,114
35,4,2025-10-18,11:00,Torniquete,Zumba,35
35,4,2025-07-11,11:00,Torniquete,Spinning,110
35,4,2023-07-01,11:00,QR,Boxing,87
35,4,2025-09-06,09:00,QR,Funcional,94
35,4,2024-11-22,11:00,Tarjeta,,49
35,4,2026-04-08,18:00,Torniquete,Pilates,66
35,4,2025-11-21,07:00,QR,Yoga,77
35,4,2026-03-13,17:00,QR,Stretching,61
35,4,2025-11-15,12:00,Tarjeta,Spinning,96
35,4,2025-11-11,12:00,Torniquete,Yoga,73
35,4,2024-06-21,20:00,Tarjeta,Natación,41
35,4,2025-03-26,20:00,QR,Spinning,120
35,4,2024-12-25,17:00,QR,Spinning,35
35,4,2026-04-19,10:00,QR,Boxing,68
35,4,2026-05-04,20:00,App,Pilates,110
35,4,2023-11-07,07:00,Tarjeta,Stretching,109
35,4,2026-04-27,20:00,Tarjeta,Zumba,107
35,4,2024-10-20,19:00,App,Body Pump,85
35,4,2024-07-29,21:00,Torniquete,,58
35,4,2024-04-27,09:00,App,Natación,67
35,4,2023-10-19,08:00,App,Zumba,76
35,4,2024-09-14,18:00,Torniquete,Funcional,34
35,4,2023-08-04,21:00,App,CrossFit,74
35,4,2026-03-02,10:00,App,Zumba,64
36,1,2024-09-18,20:00,Tarjeta,Natación,119
36,1,2025-11-01,20:00,Torniquete,,35
36,1,2024-06-25,07:00,QR,Body Pump,57
36,1,2024-11-14,21:00,Torniquete,Zumba,119
36,1,2024-01-31,21:00,Tarjeta,Funcional,110
36,1,2026-01-24,11:00,Torniquete,Zumba,31
36,1,2024-08-08,19:00,Tarjeta,Yoga,86
36,1,2026-05-21,19:00,Tarjeta,CrossFit,39
36,1,2025-02-18,07:00,Torniquete,Natación,82
36,1,2025-01-12,18:00,Torniquete,CrossFit,32
36,1,2025-11-19,20:00,QR,Natación,107
36,1,2026-03-23,20:00,App,Boxing,42
36,1,2025-07-04,07:00,Torniquete,Natación,62
36,1,2025-08-13,10:00,Tarjeta,Natación,49
36,1,2025-06-29,17:00,App,Yoga,49
36,1,2024-02-07,11:00,App,Natación,43
36,1,2026-03-04,17:00,Tarjeta,Stretching,94
36,1,2025-04-05,12:00,App,,50
36,1,2024-04-28,19:00,QR,Funcional,111
36,1,2024-11-21,10:00,Tarjeta,Zumba,76
36,1,2026-06-04,18:00,Torniquete,,102
36,1,2024-09-17,18:00,Tarjeta,Yoga,89
36,1,2023-12-30,09:00,App,Yoga,73
36,1,2024-05-11,17:00,Torniquete,Natación,34
36,1,2024-01-09,10:00,App,Natación,40
36,1,2025-10-14,10:00,Tarjeta,Yoga,83
36,1,2025-08-06,07:00,QR,Zumba,43
36,1,2025-06-29,08:00,Tarjeta,Zumba,66
36,1,2025-07-24,20:00,App,Stretching,83
36,1,2024-06-16,19:00,QR,,77
36,1,2025-10-22,07:30,Torniquete,CrossFit,89
36,1,2024-12-18,07:00,QR,Stretching,94
36,1,2025-03-03,12:00,App,Spinning,107
36,1,2025-12-31,18:00,App,Funcional,61
36,1,2024-11-11,12:00,QR,,51
36,1,2025-08-27,08:00,Tarjeta,,83
36,1,2026-07-10,21:00,Tarjeta,Zumba,114
36,1,2024-08-19,07:30,QR,Natación,63
36,1,2024-02-28,10:00,Torniquete,,51
36,1,2025-04-23,21:00,Torniquete,CrossFit,75
36,1,2025-12-29,10:00,App,Body Pump,75
36,1,2025-07-28,12:00,Torniquete,Boxing,55
36,1,2026-02-16,12:00,App,Yoga,56
36,1,2025-01-12,10:00,Torniquete,,76
36,1,2025-07-25,07:30,Torniquete,Stretching,115
36,1,2025-07-17,10:00,App,,76
36,1,2024-05-12,08:00,Tarjeta,Body Pump,30
36,1,2025-07-01,12:00,Torniquete,Boxing,65
36,1,2024-09-18,18:00,App,,31
36,1,2025-04-19,08:00,Tarjeta,Yoga,49
36,1,2025-06-07,09:00,App,Zumba,34
36,1,2024-08-03,20:00,App,,109
36,1,2025-12-08,17:00,Torniquete,,61
36,1,2026-02-07,12:00,Tarjeta,Pilates,87
36,1,2025-11-01,09:00,App,Natación,46
36,1,2025-04-09,17:00,Tarjeta,Funcional,67
36,1,2025-04-24,19:00,QR,Boxing,95
36,1,2024-02-13,07:30,QR,,79
36,1,2025-01-08,17:00,Tarjeta,,67
36,1,2024-11-22,20:00,App,Stretching,67
36,1,2025-10-11,19:00,App,,39
36,1,2025-12-18,12:00,Tarjeta,Body Pump,111
36,1,2024-01-18,17:00,App,,81
36,1,2025-05-20,18:00,QR,,107
36,1,2024-01-27,07:00,QR,CrossFit,81
36,1,2024-09-16,12:00,Tarjeta,,94
36,1,2025-12-10,08:00,Torniquete,CrossFit,39
36,1,2025-06-01,07:30,App,Yoga,91
36,1,2025-04-08,19:00,Torniquete,Body Pump,61
36,1,2025-09-06,07:00,App,Boxing,117
36,1,2025-01-12,09:00,App,CrossFit,43
36,1,2024-09-11,11:00,Torniquete,Boxing,32
36,1,2026-03-27,12:00,Tarjeta,Zumba,99
36,1,2024-03-27,07:00,App,CrossFit,84
36,1,2026-02-24,18:00,Torniquete,Yoga,106
36,1,2025-11-27,18:00,QR,CrossFit,39
36,1,2026-03-22,11:00,QR,,115
36,1,2024-01-09,09:00,Tarjeta,Boxing,42
36,1,2025-07-09,17:00,App,Zumba,41
36,1,2024-02-13,11:00,Torniquete,Spinning,116
36,1,2025-06-21,12:00,Torniquete,Boxing,83
36,1,2024-02-27,08:00,App,,78
36,1,2025-07-16,07:00,QR,Natación,34
36,1,2026-02-18,12:00,App,,48
36,1,2025-08-28,17:00,App,Pilates,73
36,1,2026-03-27,20:00,App,Natación,112
36,1,2026-04-02,09:00,QR,Spinning,83
36,1,2026-03-06,07:30,Torniquete,Boxing,67
36,1,2026-06-09,07:30,QR,Funcional,108
36,1,2024-01-13,19:00,Tarjeta,,32
36,1,2025-06-03,08:00,Torniquete,Spinning,102
36,1,2024-10-24,17:00,QR,Pilates,84
36,1,2025-01-15,12:00,Tarjeta,Body Pump,36
36,1,2025-01-12,09:00,Tarjeta,Boxing,41
36,1,2024-05-22,12:00,App,Yoga,67
36,1,2026-05-31,17:00,App,Funcional,55
36,1,2026-05-18,18:00,Tarjeta,Yoga,65
36,1,2024-05-31,09:00,Torniquete,CrossFit,109
36,1,2026-07-02,19:00,App,Spinning,36
36,1,2025-07-28,21:00,Tarjeta,Pilates,80
36,1,2024-04-18,07:00,Tarjeta,Spinning,110
36,1,2026-01-12,20:00,QR,Funcional,66
36,1,2025-02-02,11:00,Tarjeta,Stretching,96
36,1,2024-07-09,18:00,App,Yoga,59
36,1,2026-01-21,17:00,App,Boxing,45
36,1,2024-01-13,11:00,App,Pilates,106
36,1,2024-04-30,09:00,App,Pilates,103
36,1,2025-04-04,20:00,App,,71
36,1,2025-10-23,07:00,Torniquete,Zumba,105
36,1,2024-08-25,20:00,App,Boxing,117
36,1,2024-02-27,10:00,Tarjeta,,77
36,1,2025-09-17,09:00,Torniquete,Boxing,98
36,1,2025-05-27,10:00,QR,Stretching,64
36,1,2025-04-03,18:00,Torniquete,Spinning,90
36,1,2024-03-31,20:00,App,,64
36,1,2024-06-01,12:00,App,Natación,82
36,1,2024-11-06,18:00,App,Funcional,74
36,1,2025-07-09,20:00,QR,,32
36,1,2025-09-29,11:00,App,Boxing,93
36,1,2025-07-08,07:00,Torniquete,,93
36,1,2024-06-07,17:00,Torniquete,Stretching,104
36,1,2026-05-18,21:00,App,Yoga,86
36,1,2024-04-25,08:00,Torniquete,,39
36,1,2024-04-21,09:00,QR,Stretching,120
36,1,2025-02-15,07:00,QR,CrossFit,56
36,1,2025-11-12,07:30,QR,,83
36,1,2024-11-25,12:00,QR,Spinning,44
36,1,2026-05-24,07:30,QR,Natación,33
36,1,2026-04-11,19:00,App,CrossFit,71
36,1,2026-01-03,07:00,Tarjeta,Pilates,52
36,1,2024-04-05,12:00,Torniquete,,102
36,1,2025-12-12,07:30,Tarjeta,,65
36,1,2026-03-01,12:00,Tarjeta,CrossFit,59
36,1,2026-03-15,12:00,Torniquete,Zumba,36
36,1,2023-12-30,18:00,App,CrossFit,43
36,1,2026-07-05,07:30,Tarjeta,Yoga,118
36,1,2025-04-09,07:30,QR,Body Pump,89
36,1,2024-06-16,10:00,Torniquete,Body Pump,44
36,1,2024-11-01,20:00,QR,Spinning,100
36,1,2026-04-28,19:00,Torniquete,Spinning,72
36,1,2025-05-16,17:00,App,,75
36,1,2026-02-01,12:00,App,Body Pump,106
36,1,2025-06-30,07:30,Tarjeta,,85
36,1,2025-11-10,11:00,App,Zumba,44
36,1,2025-11-09,20:00,Torniquete,Pilates,120
36,1,2026-01-03,18:00,Tarjeta,Funcional,42
36,1,2026-05-18,12:00,Tarjeta,Body Pump,84
36,1,2026-06-20,08:00,QR,Stretching,51
36,1,2025-12-27,11:00,Tarjeta,Funcional,86
36,1,2025-09-21,07:30,QR,Stretching,35
36,1,2025-07-01,17:00,Torniquete,Funcional,73
36,1,2025-12-28,08:00,App,,93
36,1,2024-02-09,20:00,Tarjeta,,116
36,1,2024-05-17,11:00,App,Natación,45
36,1,2025-08-23,18:00,Tarjeta,Boxing,109
36,1,2024-07-22,18:00,Torniquete,Natación,100
36,1,2024-02-11,09:00,Torniquete,Funcional,43
36,1,2025-08-22,07:30,Torniquete,Yoga,63
36,1,2026-01-27,21:00,QR,Yoga,50
36,1,2025-09-16,21:00,QR,Body Pump,69
36,1,2025-05-12,17:00,App,Yoga,116
36,1,2025-12-16,17:00,Torniquete,,90
36,1,2024-01-07,21:00,QR,Yoga,103
36,1,2024-01-12,07:00,Tarjeta,Natación,106
36,1,2025-08-18,10:00,QR,,36
36,1,2025-01-03,11:00,Tarjeta,,30
36,1,2025-12-28,10:00,Torniquete,Yoga,113
36,1,2024-04-19,07:30,Tarjeta,Natación,41
36,1,2025-03-27,07:00,Tarjeta,Yoga,56
36,1,2024-09-15,07:00,Torniquete,Yoga,116
36,1,2026-03-06,17:00,App,Boxing,58
36,1,2024-02-16,07:30,Torniquete,Funcional,50
36,1,2026-06-12,09:00,QR,Funcional,105
36,1,2025-06-18,11:00,Tarjeta,Zumba,31
36,1,2026-06-11,07:30,Torniquete,,113
36,1,2024-06-19,11:00,QR,Pilates,81
36,1,2024-07-02,07:00,Tarjeta,Boxing,49
36,1,2024-02-21,10:00,Torniquete,Yoga,83
36,1,2024-02-03,10:00,App,Zumba,118
36,1,2026-01-17,10:00,Torniquete,Yoga,62
36,1,2024-01-25,17:00,QR,Zumba,114
36,1,2025-06-02,12:00,App,Zumba,97
36,1,2026-02-13,08:00,App,Spinning,112
36,1,2025-05-03,10:00,App,,39
36,1,2024-04-18,07:30,Tarjeta,Boxing,63
36,1,2025-05-29,07:00,App,Boxing,106
36,1,2024-04-05,11:00,Torniquete,,119
36,1,2025-07-31,19:00,App,CrossFit,65
36,1,2024-08-06,12:00,Tarjeta,Body Pump,48
36,1,2026-05-07,17:00,QR,Natación,62
36,1,2025-08-14,09:00,App,Yoga,85
36,1,2024-06-02,10:00,QR,Spinning,85
36,1,2026-06-08,11:00,QR,Yoga,42
36,1,2024-08-04,09:00,Tarjeta,,43
36,1,2025-11-25,20:00,QR,,84
36,1,2024-06-12,09:00,Torniquete,,117
36,1,2026-06-30,17:00,Torniquete,,91
36,1,2025-01-10,12:00,QR,Funcional,78
36,1,2026-05-19,07:30,App,Spinning,65
36,1,2026-03-25,21:00,QR,,65
36,1,2024-09-26,10:00,Tarjeta,Zumba,93
36,1,2025-11-08,09:00,QR,,58
36,1,2025-06-27,20:00,Tarjeta,CrossFit,85
36,1,2024-05-26,19:00,Tarjeta,Spinning,42
36,1,2024-08-31,12:00,QR,Pilates,76
36,1,2024-03-08,09:00,Torniquete,,119
36,1,2025-03-04,11:00,Torniquete,Zumba,30
36,1,2024-04-19,19:00,App,Funcional,32
36,1,2026-04-19,21:00,Torniquete,Boxing,71
36,1,2024-10-14,12:00,Tarjeta,Zumba,112
36,1,2026-06-24,21:00,QR,Pilates,102
36,1,2026-06-21,11:00,QR,Spinning,106
36,1,2025-07-19,17:00,App,Boxing,38
36,1,2025-01-15,10:00,Tarjeta,,49
36,1,2025-06-08,12:00,Torniquete,Natación,56
36,1,2024-06-14,19:00,App,Zumba,39
36,1,2025-05-02,20:00,Torniquete,Yoga,106
36,1,2025-07-23,10:00,Torniquete,,118
36,1,2024-07-04,21:00,Tarjeta,Pilates,92
36,1,2025-02-02,20:00,Torniquete,Boxing,98
36,1,2024-06-19,21:00,Torniquete,Natación,94
36,1,2024-04-15,09:00,Torniquete,,45
36,1,2026-02-09,20:00,Torniquete,Funcional,104
36,1,2025-08-06,19:00,App,Boxing,49
36,1,2024-05-06,08:00,App,CrossFit,40
36,1,2026-01-04,11:00,Tarjeta,Funcional,93
36,1,2026-02-22,11:00,Torniquete,,120
36,1,2024-03-11,09:00,QR,,84
36,1,2026-03-08,12:00,App,,88
36,1,2024-07-26,07:30,QR,Yoga,54
36,1,2025-09-30,08:00,Tarjeta,,120
36,1,2025-02-21,09:00,App,CrossFit,70
36,1,2024-09-14,17:00,App,,92
36,1,2024-02-10,10:00,App,,42
36,1,2024-08-19,10:00,App,Spinning,107
36,1,2025-10-27,08:00,Torniquete,Funcional,106
36,1,2025-11-10,17:00,QR,Yoga,77
36,1,2024-09-15,18:00,Tarjeta,Yoga,109
36,1,2024-07-17,19:00,QR,Pilates,73
36,1,2026-05-22,20:00,QR,Stretching,47
36,1,2024-09-01,11:00,App,,30
36,1,2024-02-09,19:00,QR,Body Pump,118
36,1,2024-02-25,21:00,Tarjeta,Funcional,107
36,1,2024-04-14,21:00,App,Natación,67
36,1,2024-08-24,08:00,Tarjeta,CrossFit,88
36,1,2024-11-20,11:00,Tarjeta,Pilates,58
36,1,2025-01-25,21:00,Torniquete,Natación,117
36,1,2024-04-30,07:30,App,Stretching,49
36,1,2026-04-16,09:00,QR,Yoga,43
36,1,2024-09-05,20:00,Torniquete,CrossFit,113
36,1,2025-12-12,07:00,Torniquete,Spinning,90
36,1,2025-08-10,09:00,QR,,116
36,1,2026-05-28,08:00,QR,Natación,103
36,1,2025-09-30,18:00,QR,,43
36,1,2026-01-19,09:00,App,,46
36,1,2026-01-08,09:00,App,Spinning,101
36,1,2025-03-04,09:00,QR,,90
36,1,2026-05-13,21:00,QR,CrossFit,104
36,1,2024-03-14,07:30,App,Funcional,31
36,1,2025-01-19,11:00,Tarjeta,Boxing,56
36,1,2025-03-08,19:00,App,Yoga,58
36,1,2026-03-20,12:00,App,Pilates,78
36,1,2024-09-15,07:00,Torniquete,Stretching,106
36,1,2025-12-10,17:00,Torniquete,Body Pump,43
36,1,2024-10-11,09:00,Torniquete,Funcional,99
36,1,2025-09-07,10:00,App,Boxing,30
36,1,2025-12-22,17:00,QR,,86
36,1,2024-01-15,21:00,App,Boxing,45
36,1,2026-04-05,09:00,App,Funcional,37
36,1,2024-08-24,10:00,QR,Natación,51
36,1,2025-09-02,11:00,QR,Zumba,33
36,1,2025-04-18,17:00,Torniquete,Spinning,71
36,1,2025-11-16,11:00,QR,,94
36,1,2025-01-27,08:00,App,Zumba,100
36,1,2024-07-02,07:30,Torniquete,,95
36,1,2026-06-14,20:00,App,Stretching,113
36,1,2024-06-09,09:00,QR,Spinning,47
36,1,2024-06-26,18:00,QR,Funcional,91
36,1,2024-11-14,18:00,App,Body Pump,95
36,1,2025-03-02,21:00,QR,CrossFit,89
36,1,2026-05-02,11:00,Tarjeta,,67
36,1,2026-04-01,11:00,App,CrossFit,34
36,1,2025-04-12,07:00,Tarjeta,Natación,83
36,1,2024-08-14,17:00,Torniquete,,114
36,1,2024-07-28,12:00,App,,59
36,1,2026-04-11,07:30,Torniquete,,85
36,1,2024-07-29,07:30,Torniquete,Stretching,72
36,1,2025-08-01,21:00,App,Spinning,106
36,1,2025-11-04,17:00,App,,44
36,1,2024-03-03,09:00,QR,,37
36,1,2025-11-19,17:00,Tarjeta,Stretching,39
36,1,2025-03-22,07:00,App,Funcional,103
36,1,2024-10-04,20:00,App,Spinning,83
36,1,2026-04-04,18:00,App,Spinning,31
36,1,2025-09-22,11:00,App,Spinning,91
36,1,2026-02-15,07:30,Tarjeta,Pilates,64
36,1,2025-04-09,21:00,QR,Pilates,68
36,1,2025-04-27,18:00,QR,Funcional,61
36,1,2026-02-12,11:00,QR,Spinning,84
36,1,2025-08-10,08:00,Torniquete,Body Pump,58
36,1,2025-06-14,17:00,Torniquete,Pilates,33
36,1,2024-03-31,17:00,App,,34
36,1,2024-10-14,11:00,Tarjeta,Boxing,114
36,1,2024-10-31,07:00,App,Body Pump,119
36,1,2024-07-24,11:00,Torniquete,Boxing,42
36,1,2024-12-07,19:00,Tarjeta,Boxing,63
36,1,2025-10-01,11:00,Tarjeta,Body Pump,120
36,1,2025-04-11,21:00,Torniquete,,87
36,1,2025-10-16,10:00,App,Spinning,70
36,1,2025-10-19,07:00,QR,Yoga,77
36,1,2024-08-04,20:00,QR,Natación,91
36,1,2024-04-17,10:00,Torniquete,Stretching,52
36,1,2026-05-24,07:30,Tarjeta,,93
36,1,2024-04-15,11:00,App,Spinning,33
36,1,2026-04-30,09:00,QR,,40
36,1,2025-09-05,07:00,QR,,110
36,1,2025-01-07,07:00,Tarjeta,,91
36,1,2026-06-23,19:00,Torniquete,Zumba,64
36,1,2025-04-25,11:00,QR,Boxing,62
36,1,2026-07-07,07:00,Torniquete,Spinning,67
36,1,2026-06-04,07:00,QR,,82
36,1,2025-10-25,11:00,QR,Stretching,89
36,1,2025-06-13,18:00,App,Zumba,98
36,1,2024-04-04,17:00,QR,Pilates,76
36,1,2025-05-22,07:00,QR,Boxing,104
36,1,2024-10-31,08:00,QR,Natación,84
36,1,2026-02-25,11:00,Tarjeta,Natación,37
36,1,2026-04-18,09:00,Torniquete,,90
36,1,2024-11-03,11:00,Torniquete,Yoga,94
36,1,2026-03-20,08:00,Torniquete,,79
36,1,2025-07-16,08:00,QR,Spinning,101
36,1,2024-08-20,07:30,QR,Stretching,72
36,1,2024-11-03,07:00,QR,CrossFit,43
36,1,2025-07-31,07:00,Tarjeta,Yoga,93
36,1,2025-10-23,07:30,Tarjeta,,65
36,1,2025-03-07,17:00,Tarjeta,CrossFit,42
36,1,2024-10-10,07:00,App,,50
36,1,2024-07-25,09:00,Torniquete,Stretching,88
36,1,2025-05-27,17:00,Torniquete,Pilates,76
36,1,2025-09-01,12:00,Torniquete,Natación,95
36,1,2025-10-25,10:00,QR,Natación,105
36,1,2025-05-09,10:00,QR,,112
36,1,2025-02-10,19:00,App,Zumba,117
36,1,2025-08-31,07:30,App,Pilates,95
36,1,2024-01-08,07:30,Torniquete,,60
36,1,2024-02-09,17:00,App,Zumba,117
37,2,2026-05-28,19:00,App,,104
37,2,2026-06-13,21:00,QR,Stretching,41
37,2,2026-05-28,10:00,QR,Boxing,103
37,2,2026-06-23,07:00,Torniquete,Stretching,114
37,2,2026-06-23,12:00,QR,,99
37,2,2026-06-26,12:00,App,,104
37,2,2026-07-03,20:00,QR,Boxing,94
37,2,2026-06-11,18:00,Torniquete,,91
37,2,2026-05-25,09:00,Tarjeta,Natación,115
37,2,2026-06-02,20:00,Tarjeta,Natación,62
39,4,2026-06-16,17:00,Torniquete,Body Pump,61
39,4,2026-06-07,08:00,QR,Yoga,102
39,4,2026-06-30,18:00,Tarjeta,Yoga,84
39,4,2026-06-26,18:00,Tarjeta,Zumba,86
39,4,2026-05-18,17:00,Tarjeta,Natación,118
39,4,2026-05-22,07:00,Torniquete,Stretching,45
39,4,2026-06-18,11:00,App,Natación,62
39,4,2026-06-26,11:00,App,Yoga,87
39,4,2026-05-18,19:00,Tarjeta,Spinning,97
39,4,2026-05-28,12:00,Tarjeta,Body Pump,103
39,4,2026-06-28,07:00,QR,,85
39,4,2026-06-15,21:00,Tarjeta,Funcional,35
39,4,2026-06-04,10:00,Tarjeta,Funcional,91
39,4,2026-06-28,10:00,Torniquete,Body Pump,87
39,4,2026-05-14,07:00,App,Body Pump,32
39,4,2026-07-02,11:00,QR,Zumba,62
39,4,2026-06-06,07:00,QR,Funcional,71
39,4,2026-06-26,11:00,Tarjeta,,57
39,4,2026-05-11,10:00,QR,,100
39,4,2026-06-08,11:00,QR,,73
39,4,2026-05-13,12:00,Tarjeta,CrossFit,60
39,4,2026-05-30,21:00,QR,Pilates,30
39,4,2026-05-31,07:00,QR,CrossFit,31
39,4,2026-05-16,08:00,Tarjeta,,90
39,4,2026-06-26,18:00,App,Funcional,79
39,4,2026-06-01,20:00,Tarjeta,Spinning,101
